timestamp,frontend_cpu,frontend_mem,frontend_net_rx,frontend_net_tx,cartservice_cpu,cartservice_mem,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu,checkoutservice_mem,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu,productcatalogservice_mem,productcatalogservice_net_rx,productcatalogservice_net_tx,recommendationservice_cpu,recommendationservice_mem,recommendationservice_net_rx,recommendationservice_net_tx,paymentservice_cpu,paymentservice_mem,paymentservice_net_rx,paymentservice_net_tx,currencyservice_cpu,currencyservice_mem,currencyservice_net_rx,currencyservice_net_tx,shippingservice_cpu,shippingservice_mem,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu,emailservice_mem,emailservice_net_rx,emailservice_net_tx,adservice_cpu,adservice_mem,adservice_net_rx,adservice_net_tx,redis-cart_cpu,redis-cart_mem,redis-cart_net_rx,redis-cart_net_tx
2026-06-05 12:36:43,0.02379906508450201,16449536,,,0.00809874248540661,54218752,,,0.0014443341033224658,12070912,,,0.011176929817573381,13414400,,,0.008254061851495747,48791552,,,0.0006639338384683506,55173120,,,0.010752550157118752,60477440,,,0.0015663336257247349,11366400,,,0.002629618283193446,45158400,,,0.004836700216527432,93237248,,,0.003240665455698666,6377472,,
2026-06-05 12:37:13,0.022005315734574336,16384000,,,0.006773691352780577,54276096,,,0.0007797065961215009,12070912,,,0.010965587449326474,13115392,,,0.00791044495900856,48726016,,,0.0010635219151713363,55558144,,,0.010023313703999745,60997632,,,0.0014758087070010052,11628544,,,0.0024359505763460808,45158400,,,0.003690487176007584,93503488,,,0.0031149047649723805,6377472,,
2026-06-05 12:37:43,0.025306718268580438,16166912,,,0.010034297504574257,54276096,,,0.001694471083684277,12197888,,,0.01292123584583458,12943360,,,0.007856247866998239,48726016,,,0.0012840170890150492,55312384,,,0.012202095451292706,61018112,,,0.0017088731221095938,11366400,,,0.002809065288867958,45158400,,,0.004221862380552514,93368320,,,0.003250127761058458,6385664,,
2026-06-05 12:38:13,0.023942010635603955,15998976,,,0.010139681082483467,54308864,,,0.0017535341149152006,12365824,,,0.011367108605414853,13189120,,,0.00693598473475284,48726016,,,0.001282356074178065,55730176,,,0.01103702766725692,61386752,,,0.0017616231682996755,11624448,,,0.0027329936035247002,45158400,,,0.003926904117533225,93368320,,,0.003502651201325555,6385664,,
2026-06-05 12:38:43,0.025880617738736456,16740352,,,0.008534902947884544,54243328,,,0.0020123310919675985,12378112,,,0.012059338869243857,12939264,,,0.008541359378114309,48734208,,,0.0013397663992923657,55398400,,,0.012945276612742352,61177856,,,0.0018569820989578173,12189696,,,0.002773575190169736,45682688,,,0.0038846228663133075,93241344,,,0.0029046787635691683,6385664,,
2026-06-05 12:39:13,0.023837414823600245,16334848,,,0.00962699267557091,54288384,,,0.001087621527071545,12394496,,,0.010843246304123639,12955648,,,0.008270505330993183,48734208,,,0.0008558056128396045,55910400,,,0.01155906367820892,61161472,,,0.001939847686669721,11399168,,,0.0029799065420560633,45158400,,,0.0037947950883778564,93523968,,,0.0028124223672905697,6385664,,
2026-06-05 12:39:43,0.024446017931500127,16814080,,,0.009304201550687334,54288384,,,0.001409525688626647,12390400,,,0.012450760372065526,12963840,,,0.009248289862747549,48734208,,,0.001463568559954095,56238080,,,0.012021649603571579,61595648,,,0.0010506816520362721,11399168,,,0.002876264555409009,45158400,,,0.00407878250591027,93249536,,,0.003344605236339382,6385664,,
2026-06-05 12:40:13,0.024419426116310972,16650240,,,0.009395567675526222,54276096,,,0.0013360894375218533,12148736,,,0.012059925259270738,13127680,,,0.009003259983699998,48742400,,,0.0008237643288548995,55820288,,,0.012466768853464174,62091264,,,0.0013649818662082541,11546624,,,0.0020339505335337936,45158400,,,0.006013090258931694,93413376,,,0.0031835402241490664,6389760,,
2026-06-05 12:40:43,0.018336417663432,16367616,,,0.006943682988836057,54272000,,,0.001168633787644618,12152832,,,0.009993336685944218,13144064,,,0.006786482334869368,48734208,,,0.0016455715877004642,56197120,,,0.009862333457189985,61734912,,,0.0013669275929549933,11526144,,,0.0021946731565300535,45158400,,,0.004012957616352921,93421568,,,0.0017806346163578874,6647808,,
2026-06-05 12:41:13,0.017692303708307395,16551936,,,0.006682769031701678,54136832,,,0.001178667049148968,12115968,,,0.009756559408704076,12898304,,,0.00675853565283894,48549888,,,0.0008363861331448146,56811520,,,0.009302678473012969,62234624,,,0.0012559977297037853,11554816,,,0.0021135609249540947,45158400,,,0.002904844903988383,93421568,,,0.0020532488477634013,6385664,,
2026-06-05 12:41:43,0.02303030878366772,16289792,,,0.00789205923656325,54108160,,,0.001863367533020861,12128256,,,0.01238667646081466,12935168,,,0.008845872867388338,48537600,,,0.0008250566141318306,57139200,,,0.01223746650290308,61816832,,,0.0018520139360978871,11362304,,,0.002443243406909502,45158400,,,0.003604298243656369,93433856,,,0.003146474513976195,6647808,,
2026-06-05 12:42:13,0.02216003534637133,16388096,,,0.007404522252516425,54108160,,,0.0014395348123599982,12124160,,,0.010266633751822074,12988416,,,0.007474300957461907,48476160,,,0.0011343276259627988,56643584,,,0.009090158622827044,61939712,,,0.0017253277510688278,11489280,,,0.0026616151069478065,45158400,,,0.005495017209187236,93343744,,,0.003321854032589351,6385664,,
2026-06-05 12:42:43,0.024128404112138603,16302080,,,0.00947088283513368,54153216,,,0.001590888463089991,12124160,,,0.01079103678929767,13152256,,,0.00863145435415988,48545792,,,0.0011711694165438154,57184256,,,0.01131900747706133,61849600,,,0.002076400752546333,11485184,,,0.002986717657702091,45158400,,,0.0054864741032054085,93343744,,,0.003432205689475774,6385664,,
2026-06-05 12:43:13,0.02204937977615638,16437248,,,0.00720170384370721,54181888,,,0.0013076872693928384,12083200,,,0.010569384536895337,13025280,,,0.007438944322059605,48541696,,,0.0008045151265880515,56827904,,,0.011128813906979246,62357504,,,0.0017037352451873436,11489280,,,0.0025509358698986998,45158400,,,0.003657427754542696,93347840,,,0.0029322697039516647,6647808,,
2026-06-05 12:43:43,0.01908539469139408,16568320,,,0.0075794729227539725,54153216,,,0.0010997227092933053,12103680,,,0.008929065445863698,12828672,,,0.00643179222908673,48541696,,,0.0006863966770509061,57217024,,,0.00931676011798752,62844928,,,0.0021375073142188444,11493376,,,0.002141908817635228,45162496,,,0.003956245661317391,93483008,,,0.0026495388086443345,6389760,,
2026-06-05 12:44:13,0.019658759315629392,16650240,,,0.007747862057992924,54202368,,,0.0005117692504259209,12095488,,,0.010520655872479438,12951552,,,0.007171224152416113,48545792,,,0.0006902178056776888,57606144,,,0.008982993742980942,62693376,,,0.000694923958693214,11493376,,,0.0019980458599255344,45158400,,,0.004344831174236641,93503488,,,0.002659410928820488,6389760,,
2026-06-05 12:44:43,0.02032496508054769,16777216,,,0.008424325255047093,54149120,,,0.002497698805709302,12120064,,,0.010776408208235753,12955648,,,0.00715840632343515,48541696,,,0.0007664211420939669,58126336,,,0.013459188076093363,63516672,,,0.001644471870202599,11493376,,,0.002167024287091451,45158400,,,0.003356255784421331,93380608,,,0.003035130827467219,6389760,,
2026-06-05 12:45:13,0.018879893585863707,16211968,,,0.007835346556719351,54149120,,,0.0007793163672654833,12120064,,,0.009356139495723859,13029376,,,0.006869337684992403,48541696,,,0.0006541857758915559,57610240,,,0.01346956950841246,63148032,,,0.0012998751888589725,11493376,,,0.001766630623337851,45158400,,,0.0035727250910836876,93519872,,,0.002836387075538954,6389760,,
2026-06-05 12:45:43,0.020520225523536956,16633856,,,0.008034606575831653,54177792,,,0.0008942824658431833,12275712,,,0.008985770432328856,13111296,,,0.007146662424145928,48541696,,,0.0007506040439150612,58040320,,,0.009292390637094302,63463424,,,0.0013361380526514877,11497472,,,0.002238367138230819,45158400,,,0.004662931748429046,93548544,,,0.0029984615713339407,6656000,,
2026-06-05 12:46:13,0.023312951195981927,16433152,,,0.00831052089398478,54145024,,,0.0012552734375000096,12283904,,,0.011033405340400383,13365248,,,0.0076127488600966214,48549888,,,0.0005391649024819018,58454016,,,0.010959884941304291,63795200,,,0.0014822841551354752,11493376,,,0.002554525745257466,45158400,,,0.0035230035702987104,93556736,,,0.003105440618643618,6393856,,
2026-06-05 12:46:43,0.025520960354735996,16347136,,,0.010202010353553153,54132736,,,0.001790501909322985,12279808,,,0.013167042939353694,13381632,,,0.00935340429552184,48476160,,,0.0011491883116882728,57962496,,,0.01274604802028197,63438848,,,0.0017375597930780464,11313152,,,0.0025633104574527862,45158400,,,0.004504352692451141,93626368,,,0.0032735453871284323,6397952,,
2026-06-05 12:47:13,0.025056249046903407,16592896,,,0.01013317341329335,54190080,,,0.0012562410908837135,12283904,,,0.012513200322450634,13107200,,,0.008262230423249965,48476160,,,0.0012927868083776454,58597376,,,0.010677478388595696,63475712,,,0.001401792891768758,11313152,,,0.0023744564383281264,45158400,,,0.0031751947050848595,93507584,,,0.0031827226085372052,6393856,,
