timestamp,frontend_cpu,frontend_mem,frontend_net_rx,frontend_net_tx,cartservice_cpu,cartservice_mem,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu,checkoutservice_mem,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu,productcatalogservice_mem,productcatalogservice_net_rx,productcatalogservice_net_tx,recommendationservice_cpu,recommendationservice_mem,recommendationservice_net_rx,recommendationservice_net_tx,paymentservice_cpu,paymentservice_mem,paymentservice_net_rx,paymentservice_net_tx,currencyservice_cpu,currencyservice_mem,currencyservice_net_rx,currencyservice_net_tx,shippingservice_cpu,shippingservice_mem,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu,emailservice_mem,emailservice_net_rx,emailservice_net_tx,adservice_cpu,adservice_mem,adservice_net_rx,adservice_net_tx,redis-cart_cpu,redis-cart_mem,redis-cart_net_rx,redis-cart_net_tx
2026-06-06 18:35:40,0.019262243789110563,20488192,,,0.010635217320791144,61988864,,,0.0015904610829103817,12591104,,,0.009553676924977644,11378688,,,0.006023134741105207,45645824,,,0.0008290902454602807,83427328,,,0.00979767510300287,108064768,,,0.0012681425112540249,10661888,,,0.002073345800041478,44924928,,,0.0024260525108086603,95580160,,,0.002581433573929911,6897664,,
2026-06-06 18:36:10,0.022266929520140966,20819968,,,0.012005535585909055,61988864,,,0.0014796823552198832,12591104,,,0.010016064509372128,11386880,,,0.006968160377359329,45645824,,,0.0011668089808630085,83857408,,,0.01146799036426015,108937216,,,0.0012832414341754097,10661888,,,0.0022124485378381457,44924928,,,0.0025338908602244156,95461376,,,0.0026822260507518235,6901760,,
2026-06-06 18:36:40,0.017873643459915208,20439040,,,0.011129341781973485,61988864,,,0.0010389389193422222,12591104,,,0.011997645267939717,11411456,,,0.008623917244515163,45654016,,,0.0010517113554922917,84082688,,,0.016422468971528593,109764608,,,0.001695189863201705,10661888,,,0.0021443594244054693,44924928,,,0.0032403058707455397,95461376,,,0.0030326459593087722,6897664,,
2026-06-06 18:37:10,0.030556843555513406,20348928,,,0.011830678190817016,61980672,,,0.0006293499999999952,12591104,,,0.01581134066921129,11325440,,,0.009323315824726116,45645824,,,0.00099429473173101,84566016,,,0.01751363164272144,109219840,,,0.00137350614483366,10661888,,,0.0020665873830309125,44924928,,,0.005347078094401398,95703040,,,0.0038518405841190557,6897664,,
2026-06-06 18:37:40,0.028056155709848575,20574208,,,0.012760500744892182,61952000,,,0.0019977547678166133,12591104,,,0.01670587283236883,11407360,,,0.009569773596078551,45645824,,,0.0007019464720193859,84148224,,,0.016524862000931614,109629440,,,0.0017515711141865785,10665984,,,0.0033353781924298537,44924928,,,0.004907484597710471,95711232,,,0.003998653387571966,6897664,,
2026-06-06 18:38:10,0.032193400584518736,19963904,,,0.010229624178324055,61960192,,,0.0010901384352154488,12673024,,,0.015252691763293986,11415552,,,0.00796912021810182,45641728,,,0.001002554731575699,84606976,,,0.019990086066019968,104304640,,,0.0019093066936367161,10653696,,,0.0035265953467493714,44920832,,,0.004993413291388002,95596544,,,0.0030387078001646007,6897664,,
2026-06-06 18:38:40,0.025071081201862903,20496384,,,0.06863693078130935,26017792,,,0.00393626585769431,13524992,,,0.00920412194074745,11616256,,,0.007743455710363662,45613056,,,0.0005130865161453996,84897792,,,0.0177833095457977,104345600,,,0.0016092533871433677,10678272,,,0.0031624000306125343,44912640,,,0.003711256155347478,95559680,,,0.003899514596608924,6885376,,
2026-06-06 18:39:10,0.007316222145617555,20774912,,,0.06543753813247506,27910144,,,0.0017259008034963316,13324288,,,0.003854395199881719,11657216,,,0.0029258289703319815,45613056,,,0.0005804824561403793,85110784,,,0.006729457649365893,104407040,,,0.0006802704878627047,10682368,,,0.00269565621154798,44912640,,,0.001573775955738262,95555584,,,0.0030679343959017307,6885376,,
2026-06-06 18:39:40,0.009620587373663548,20881408,,,0.02778678771318967,30044160,,,0.001122275353656169,13197312,,,0.0029662396032435535,11460608,,,0.0026866474411794596,45576192,,,0.0008980981926086249,84799488,,,0.00599177247622827,104947712,,,0.0008114944435230404,10727424,,,0.0027824581650318014,44920832,,,0.0016216487009392475,95440896,,,0.0023923859910510927,7147520,,
2026-06-06 18:40:10,0.008566460493261742,20881408,,,0.029424348775542154,31485952,,,0.0010013376080171585,13230080,,,0.004896521020161551,11091968,,,0.002717082995909475,45576192,,,0.0010434654757309968,85164032,,,0.006061925751787986,104816640,,,0.0008451114003521336,10727424,,,0.0027835951134377863,44920832,,,0.0015980587472201135,95436800,,,0.0055407924152235,6885376,,
2026-06-06 18:40:40,0.00945885247822422,20893696,,,0.005797165903741299,31326208,,,0.0008910111530193298,13230080,,,0.003414521657837185,11239424,,,0.002392013834302639,45576192,,,0.001384262977837249,85381120,,,0.0050099013498535894,105345024,,,0.0007401795314868624,10727424,,,0.002977269486353257,44920832,,,0.0016057820410337433,95436800,,,0.0033016973978976447,7155712,,
2026-06-06 18:41:10,0.009239026936729806,21143552,,,0.0429577212468644,30375936,,,0.000966567861825181,13230080,,,0.0035401917653685145,11235328,,,0.0030766751778683195,45576192,,,0.001144490120673751,85774336,,,0.00520810127957872,104701952,,,0.0007542597708067016,10731520,,,0.0030258942550885843,44920832,,,0.0017163231110935773,95440896,,,0.0032446217835183167,6893568,,
2026-06-06 18:41:40,0.010091639935051485,21049344,,,0.004721211708335602,10104832,,,0.0008492664128517097,13230080,,,0.003871427482661601,11313152,,,0.0026523167869245846,45576192,,,0.0009909568316681526,86171648,,,0.004370397001596854,105390080,,,0.0008480763715327761,10973184,,,0.0025235491717824432,44920832,,,0.002940664701697344,95481856,,,0.002958962254384393,6893568,,
2026-06-06 18:42:10,0.010548644478729005,20914176,,,0,10104832,,,0.0009452575417054704,13344768,,,0.003940900749519314,11300864,,,0.0027528279467679186,45576192,,,0.000738438282394071,85659648,,,0.005775695134061814,105603072,,,0.0010641108769654142,10977280,,,0.0027490149456524033,44920832,,,0.001931796921507154,95481856,,,0.0030027891288834443,6893568,,
2026-06-06 18:42:40,0.009146544413824816,20799488,,,0.032629036532273385,29331456,,,0.0008776555709326798,13344768,,,0.003214808476141369,11243520,,,0.002901966264098291,45551616,,,0.0010510432488607209,86036480,,,0.0049610682443474744,105783296,,,0.0009715201732105334,11018240,,,0.002478911473008079,44912640,,,0.0016307825513316547,95506432,,,0.0031567995554939044,7139328,,
2026-06-06 18:43:10,0.007837566182015098,20627456,,,0.054613891138486206,35282944,,,0.0005869620719979391,13299712,,,0.0034310978410646937,11042816,,,0.002864564712190479,45547520,,,0.0008115076245872617,86355968,,,0.005402354385777522,105910272,,,0.0009743631958980824,11022336,,,0.0028112627677844707,44904448,,,0.0014955684083779943,95502336,,,0.0031185188491841954,6860800,,
2026-06-06 18:43:40,0.019571512285805122,20750336,,,0.05144767927783638,47927296,,,0.0007930853457326635,13332480,,,0.006770561811969417,11108352,,,0.005714677175217923,45563904,,,0.000321674999999999,86515712,,,0.008223476340693146,105897984,,,0.0006757131637685688,11014144,,,0.002659992623425999,44900352,,,0.00252320978769361,95596544,,,0.003916406776803747,6877184,,
2026-06-06 18:44:10,0.025036996852944204,20766720,,,0.06740205707931889,52072448,,,0.0017953985580943964,13332480,,,0.015891685235135847,11182080,,,0.008567623407261077,45551616,,,0.0011622172604601585,86503424,,,0.0077853529587862185,106123264,,,0.0016322411645982684,10821632,,,0.002938537509794324,44900352,,,0.004028914411079348,95862784,,,0.004183348730227374,6877184,,
2026-06-06 18:44:40,0.022705257097298426,20750336,,,0.015685018787779722,52441088,,,0.0021424020146068607,13361152,,,0.010931853782219595,11001856,,,0.010053240932857845,45539328,,,0.0007057867136515126,86642688,,,0.015614372887949006,106979328,,,0.0018081069786877412,10833920,,,0.0033256331193447534,44896256,,,0.0037065004537426816,95567872,,,0.0029047139416315732,6860800,,
