metric,node,pod,namespace,container,timestamp,value
memory_working_set,minikube,productcatalogservice-fb49fc9cc-wptz6,boutique,/kubepods/burstable/pode9d4586d-6739-497d-ae8d-4fd70972eea8,1780918006,18878464.0
memory_working_set,minikube,loadgenerator-7694cd65db-bdz8c,boutique,/kubepods/burstable/pod38d6ef8e-d456-4bd4-95a0-ea6760631a9d,1780918006,76939264.0
cpu_rate,minikube,kube-proxy-fshvh,kube-system,/kubepods/besteffort/pod2f4efb93-ee48-4c37-b1e1-6f2e54a917c7,1780918035,0.0004591403062828487
cpu_rate,minikube,monitoring-kube-state-metrics-868694bc4b-689cm,monitoring,/kubepods/besteffort/pod59c52cc8-67e3-4946-aac6-7ff0ef74285f,1780918035,0.000880765502360924
cpu_rate,minikube,prometheus-monitoring-kube-prometheus-prometheus-0,monitoring,/kubepods/besteffort/pod6bff50b8-f988-4ff2-a8c1-8f95f2c25189,1780918035,0.012567167315518938
cpu_rate,minikube,storage-provisioner,kube-system,/kubepods/besteffort/pod9bffcac8-a0cd-49a4-ad59-cdbf60a579cb,1780918035,0.001668466251289002
cpu_rate,minikube,monitoring-grafana-6f66955c48-hlrcn,monitoring,/kubepods/besteffort/pod9d3fe3f0-8989-47b4-8478-0ae7be66df8d,1780918035,0.010972626871121272
cpu_rate,minikube,chaos-daemon-n6ghj,chaos-testing,/kubepods/besteffort/poda051be83-a7cd-43e4-83d3-76f3c90e8474,1780918035,2.183090217218918e-05
cpu_rate,minikube,monitoring-kube-prometheus-operator-556b56cc6d-n6dg9,monitoring,/kubepods/besteffort/podc8122519-a592-495f-9353-00a2f23fdf80,1780918035,0.002699854117508873
cpu_rate,minikube,monitoring-prometheus-node-exporter-pdw8p,monitoring,/kubepods/besteffort/podd35abb3b-34f0-40fa-af55-3ab246fc64c8,1780918035,0.0011125169946510237
cpu_rate,minikube,kube-scheduler-minikube,kube-system,/kubepods/burstable/pod1c7123a121598343200ffd5b015ca580,1780918035,0.005329273214220215
cpu_rate,minikube,shippingservice-55656785c7-lk4mx,boutique,/kubepods/burstable/pod1df51271-c9ea-47fa-8fb2-cf15bbc7c216,1780918035,0.0009737610364540206
cpu_rate,minikube,chaos-controller-manager-659785674d-29q42,chaos-testing,/kubepods/burstable/pod21ab858c-cee8-438c-8682-c786dc3dc044,1780918035,0.0005402369610850915
cpu_rate,minikube,chaos-controller-manager-659785674d-fjb2r,chaos-testing,/kubepods/burstable/pod2569141a-4d05-422e-bcf2-2f01e2f5056d,1780918035,0.006097918424201999
cpu_rate,minikube,coredns-7d764666f9-hxxb8,kube-system,/kubepods/burstable/pod596c18fb-891c-4e87-9b11-83d99dd6d264,1780918035,0.002437440892294768
cpu_rate,minikube,recommendationservice-6f8f67d69-fhrns,boutique,/kubepods/burstable/pod5ded7b1a-44d9-4178-8596-57a9e25f6171,1780918035,0.006271469528641676
cpu_rate,minikube,etcd-minikube,kube-system,/kubepods/burstable/pod5ff8e3b06bbaa8cb7ebc2bf531e48a2f,1780918035,0.029628046519147053
cpu_rate,minikube,emailservice-7466dc585-sv4wh,boutique,/kubepods/burstable/pod6116940a-da83-4761-97dc-892a207b789e,1780918035,0.00172357224402089
cpu_rate,minikube,cartservice-546c548494-cb4lb,boutique,/kubepods/burstable/pod6ec732c5-cf34-4e25-a3ce-ff4b44ce8d19,1780918035,0.003729012999726281
cpu_rate,minikube,kube-controller-manager-minikube,kube-system,/kubepods/burstable/pod740363cf4388c2d0df59fc97f96b889c,1780918035,0.0147003182591963
cpu_rate,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,/kubepods/burstable/pod7d3e8284-7c72-4577-a8fb-79d957f69104,1780918035,0.0025420737978915186
cpu_rate,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,/kubepods/burstable/pod8a82a436-ef3f-4750-8f39-dbfde680d0b8,1780918035,0.0023501106602729673
cpu_rate,minikube,coredns-7d764666f9-gmlgd,kube-system,/kubepods/burstable/pod9289fad3-6e91-4617-b97d-6da4631c2f35,1780918035,0.0023208640184482566
cpu_rate,minikube,adservice-8576649cff-5bvst,boutique,/kubepods/burstable/pod9d685cd3-17df-43af-a26e-7743c006902d,1780918035,0.0015216810316028484
cpu_rate,minikube,kube-apiserver-minikube,kube-system,/kubepods/burstable/poda6dc00f40d27725f15407f95751ce5f7,1780918035,0.06645436595644262
cpu_rate,minikube,alertmanager-monitoring-kube-prometheus-alertmanager-0,monitoring,/kubepods/burstable/podb5fde93f-2f9a-427f-aa16-8a257f179975,1780918035,0.0006398526830380801
cpu_rate,minikube,currencyservice-fd8f5dfb7-js8gr,boutique,/kubepods/burstable/podc827ec2d-8a9d-4e1c-8017-62c3901eccb4,1780918035,0.007959087483147692
cpu_rate,minikube,redis-cart-6899b65948-ms767,boutique,/kubepods/burstable/podd425db0f-53f9-4bec-9ee1-49e4ced03bb6,1780918035,0.001937859946134762
cpu_rate,minikube,chaos-controller-manager-659785674d-wbwg8,chaos-testing,/kubepods/burstable/podd7abbfc2-2af5-4b28-b438-3ebef4bafcce,1780918035,0.00038630391506303414
cpu_rate,minikube,paymentservice-6b76dfb449-n8mm2,boutique,/kubepods/burstable/podd9986049-5066-4a99-a156-0bc7b2391961,1780918035,0.0006232491275192904
cpu_rate,minikube,checkoutservice-75b9cd684f-vzdsz,boutique,/kubepods/burstable/pod5827d8c7-6a98-4352-9825-164648474ddc,1780918035,0.0008506658577110888
cpu_rate,minikube,frontend-694b9f76cd-z2pk6,boutique,/kubepods/burstable/podcf6049c2-3667-4622-87ba-b06efa553d48,1780918035,0.012663919958849586
cpu_rate,minikube,productcatalogservice-fb49fc9cc-wptz6,boutique,/kubepods/burstable/pode9d4586d-6739-497d-ae8d-4fd70972eea8,1780918035,0.005864858816827975
cpu_rate,minikube,loadgenerator-7694cd65db-bdz8c,boutique,/kubepods/burstable/pod38d6ef8e-d456-4bd4-95a0-ea6760631a9d,1780918035,0.0032711613684649884
memory_working_set,minikube,kube-proxy-fshvh,kube-system,/kubepods/besteffort/pod2f4efb93-ee48-4c37-b1e1-6f2e54a917c7,1780918035,38895616.0
memory_working_set,minikube,monitoring-kube-state-metrics-868694bc4b-689cm,monitoring,/kubepods/besteffort/pod59c52cc8-67e3-4946-aac6-7ff0ef74285f,1780918035,38752256.0
memory_working_set,minikube,prometheus-monitoring-kube-prometheus-prometheus-0,monitoring,/kubepods/besteffort/pod6bff50b8-f988-4ff2-a8c1-8f95f2c25189,1780918035,304627712.0
memory_working_set,minikube,storage-provisioner,kube-system,/kubepods/besteffort/pod9bffcac8-a0cd-49a4-ad59-cdbf60a579cb,1780918035,21102592.0
memory_working_set,minikube,monitoring-grafana-6f66955c48-hlrcn,monitoring,/kubepods/besteffort/pod9d3fe3f0-8989-47b4-8478-0ae7be66df8d,1780918035,407244800.0
memory_working_set,minikube,chaos-daemon-n6ghj,chaos-testing,/kubepods/besteffort/poda051be83-a7cd-43e4-83d3-76f3c90e8474,1780918035,19595264.0
memory_working_set,minikube,monitoring-kube-prometheus-operator-556b56cc6d-n6dg9,monitoring,/kubepods/besteffort/podc8122519-a592-495f-9353-00a2f23fdf80,1780918035,40751104.0
memory_working_set,minikube,monitoring-prometheus-node-exporter-pdw8p,monitoring,/kubepods/besteffort/podd35abb3b-34f0-40fa-af55-3ab246fc64c8,1780918035,20172800.0
memory_working_set,minikube,kube-scheduler-minikube,kube-system,/kubepods/burstable/pod1c7123a121598343200ffd5b015ca580,1780918035,41107456.0
memory_working_set,minikube,shippingservice-55656785c7-lk4mx,boutique,/kubepods/burstable/pod1df51271-c9ea-47fa-8fb2-cf15bbc7c216,1780918035,15097856.0
memory_working_set,minikube,chaos-controller-manager-659785674d-29q42,chaos-testing,/kubepods/burstable/pod21ab858c-cee8-438c-8682-c786dc3dc044,1780918035,29687808.0
memory_working_set,minikube,chaos-controller-manager-659785674d-fjb2r,chaos-testing,/kubepods/burstable/pod2569141a-4d05-422e-bcf2-2f01e2f5056d,1780918035,36720640.0
memory_working_set,minikube,coredns-7d764666f9-hxxb8,kube-system,/kubepods/burstable/pod596c18fb-891c-4e87-9b11-83d99dd6d264,1780918035,37101568.0
memory_working_set,minikube,recommendationservice-6f8f67d69-fhrns,boutique,/kubepods/burstable/pod5ded7b1a-44d9-4178-8596-57a9e25f6171,1780918035,58044416.0
memory_working_set,minikube,etcd-minikube,kube-system,/kubepods/burstable/pod5ff8e3b06bbaa8cb7ebc2bf531e48a2f,1780918035,90923008.0
memory_working_set,minikube,emailservice-7466dc585-sv4wh,boutique,/kubepods/burstable/pod6116940a-da83-4761-97dc-892a207b789e,1780918035,53145600.0
memory_working_set,minikube,cartservice-546c548494-cb4lb,boutique,/kubepods/burstable/pod6ec732c5-cf34-4e25-a3ce-ff4b44ce8d19,1780918035,71950336.0
memory_working_set,minikube,kube-controller-manager-minikube,kube-system,/kubepods/burstable/pod740363cf4388c2d0df59fc97f96b889c,1780918035,96329728.0
memory_working_set,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,/kubepods/burstable/pod7d3e8284-7c72-4577-a8fb-79d957f69104,1780918035,48742400.0
memory_working_set,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,/kubepods/burstable/pod8a82a436-ef3f-4750-8f39-dbfde680d0b8,1780918035,28430336.0
memory_working_set,minikube,coredns-7d764666f9-gmlgd,kube-system,/kubepods/burstable/pod9289fad3-6e91-4617-b97d-6da4631c2f35,1780918035,32665600.0
memory_working_set,minikube,adservice-8576649cff-5bvst,boutique,/kubepods/burstable/pod9d685cd3-17df-43af-a26e-7743c006902d,1780918035,112881664.0
memory_working_set,minikube,kube-apiserver-minikube,kube-system,/kubepods/burstable/poda6dc00f40d27725f15407f95751ce5f7,1780918035,619880448.0
memory_working_set,minikube,alertmanager-monitoring-kube-prometheus-alertmanager-0,monitoring,/kubepods/burstable/podb5fde93f-2f9a-427f-aa16-8a257f179975,1780918035,54673408.0
memory_working_set,minikube,currencyservice-fd8f5dfb7-js8gr,boutique,/kubepods/burstable/podc827ec2d-8a9d-4e1c-8017-62c3901eccb4,1780918035,87793664.0
memory_working_set,minikube,redis-cart-6899b65948-ms767,boutique,/kubepods/burstable/podd425db0f-53f9-4bec-9ee1-49e4ced03bb6,1780918035,14045184.0
memory_working_set,minikube,chaos-controller-manager-659785674d-wbwg8,chaos-testing,/kubepods/burstable/podd7abbfc2-2af5-4b28-b438-3ebef4bafcce,1780918035,27795456.0
memory_working_set,minikube,paymentservice-6b76dfb449-n8mm2,boutique,/kubepods/burstable/podd9986049-5066-4a99-a156-0bc7b2391961,1780918035,60346368.0
memory_working_set,minikube,checkoutservice-75b9cd684f-vzdsz,boutique,/kubepods/burstable/pod5827d8c7-6a98-4352-9825-164648474ddc,1780918035,17358848.0
memory_working_set,minikube,frontend-694b9f76cd-z2pk6,boutique,/kubepods/burstable/podcf6049c2-3667-4622-87ba-b06efa553d48,1780918035,23662592.0
memory_working_set,minikube,productcatalogservice-fb49fc9cc-wptz6,boutique,/kubepods/burstable/pode9d4586d-6739-497d-ae8d-4fd70972eea8,1780918035,18337792.0
memory_working_set,minikube,loadgenerator-7694cd65db-bdz8c,boutique,/kubepods/burstable/pod38d6ef8e-d456-4bd4-95a0-ea6760631a9d,1780918035,76943360.0
cpu_rate,minikube,kube-proxy-fshvh,kube-system,/kubepods/besteffort/pod2f4efb93-ee48-4c37-b1e1-6f2e54a917c7,1780918065,0.000525082709221
cpu_rate,minikube,monitoring-kube-state-metrics-868694bc4b-689cm,monitoring,/kubepods/besteffort/pod59c52cc8-67e3-4946-aac6-7ff0ef74285f,1780918065,0.0007407078569356982
cpu_rate,minikube,prometheus-monitoring-kube-prometheus-prometheus-0,monitoring,/kubepods/besteffort/pod6bff50b8-f988-4ff2-a8c1-8f95f2c25189,1780918065,0.013781547936282713
cpu_rate,minikube,storage-provisioner,kube-system,/kubepods/besteffort/pod9bffcac8-a0cd-49a4-ad59-cdbf60a579cb,1780918065,0.0019367876761870926
cpu_rate,minikube,monitoring-grafana-6f66955c48-hlrcn,monitoring,/kubepods/besteffort/pod9d3fe3f0-8989-47b4-8478-0ae7be66df8d,1780918065,0.010761738547919453
cpu_rate,minikube,chaos-daemon-n6ghj,chaos-testing,/kubepods/besteffort/poda051be83-a7cd-43e4-83d3-76f3c90e8474,1780918065,2.286758944894225e-05
cpu_rate,minikube,monitoring-kube-prometheus-operator-556b56cc6d-n6dg9,monitoring,/kubepods/besteffort/podc8122519-a592-495f-9353-00a2f23fdf80,1780918065,0.002829086621688612
cpu_rate,minikube,monitoring-prometheus-node-exporter-pdw8p,monitoring,/kubepods/besteffort/podd35abb3b-34f0-40fa-af55-3ab246fc64c8,1780918065,0.0013378333625542814
cpu_rate,minikube,kube-scheduler-minikube,kube-system,/kubepods/burstable/pod1c7123a121598343200ffd5b015ca580,1780918065,0.005226435344183973
cpu_rate,minikube,shippingservice-55656785c7-lk4mx,boutique,/kubepods/burstable/pod1df51271-c9ea-47fa-8fb2-cf15bbc7c216,1780918065,0.0010184476900361092
cpu_rate,minikube,chaos-controller-manager-659785674d-29q42,chaos-testing,/kubepods/burstable/pod21ab858c-cee8-438c-8682-c786dc3dc044,1780918065,0.0005635664901175091
cpu_rate,minikube,chaos-controller-manager-659785674d-fjb2r,chaos-testing,/kubepods/burstable/pod2569141a-4d05-422e-bcf2-2f01e2f5056d,1780918065,0.006039838498156716
cpu_rate,minikube,coredns-7d764666f9-hxxb8,kube-system,/kubepods/burstable/pod596c18fb-891c-4e87-9b11-83d99dd6d264,1780918065,0.0024064534520174905
cpu_rate,minikube,recommendationservice-6f8f67d69-fhrns,boutique,/kubepods/burstable/pod5ded7b1a-44d9-4178-8596-57a9e25f6171,1780918065,0.006419737357899041
cpu_rate,minikube,etcd-minikube,kube-system,/kubepods/burstable/pod5ff8e3b06bbaa8cb7ebc2bf531e48a2f,1780918065,0.029876680553364624
cpu_rate,minikube,emailservice-7466dc585-sv4wh,boutique,/kubepods/burstable/pod6116940a-da83-4761-97dc-892a207b789e,1780918065,0.0017091987260898207
cpu_rate,minikube,cartservice-546c548494-cb4lb,boutique,/kubepods/burstable/pod6ec732c5-cf34-4e25-a3ce-ff4b44ce8d19,1780918065,0.0045999441934234985
cpu_rate,minikube,kube-controller-manager-minikube,kube-system,/kubepods/burstable/pod740363cf4388c2d0df59fc97f96b889c,1780918065,0.014643403679846501
cpu_rate,minikube,chaos-dashboard-5b77585c6c-zm7f4,chaos-testing,/kubepods/burstable/pod7d3e8284-7c72-4577-a8fb-79d957f69104,1780918065,0.0026821955953941564
cpu_rate,minikube,chaos-dns-server-6bccb5bb76-gscmn,chaos-testing,/kubepods/burstable/pod8a82a436-ef3f-4750-8f39-dbfde680d0b8,1780918065,0.002368100716217139
cpu_rate,minikube,coredns-7d764666f9-gmlgd,kube-system,/kubepods/burstable/pod9289fad3-6e91-4617-b97d-6da4631c2f35,1780918065,0.0022950566044727416
cpu_rate,minikube,adservice-8576649cff-5bvst,boutique,/kubepods/burstable/pod9d685cd3-17df-43af-a26e-7743c006902d,1780918065,0.0014530269802970818
cpu_rate,minikube,kube-apiserver-minikube,kube-system,/kubepods/burstable/poda6dc00f40d27725f15407f95751ce5f7,1780918065,0.06729969977041067
cpu_rate,minikube,alertmanager-monitoring-kube-prometheus-alertmanager-0,monitoring,/kubepods/burstable/podb5fde93f-2f9a-427f-aa16-8a257f179975,1780918065,0.0008083960832455361
cpu_rate,minikube,currencyservice-fd8f5dfb7-js8gr,boutique,/kubepods/burstable/podc827ec2d-8a9d-4e1c-8017-62c3901eccb4,1780918065,0.007762259318867159
cpu_rate,minikube,redis-cart-6899b65948-ms767,boutique,/kubepods/burstable/podd425db0f-53f9-4bec-9ee1-49e4ced03bb6,1780918065,0.0021529315760008536
cpu_rate,minikube,chaos-controller-manager-659785674d-wbwg8,chaos-testing,/kubepods/burstable/podd7abbfc2-2af5-4b28-b438-3ebef4bafcce,1780918065,0.0003706969928308913
cpu_rate,minikube,paymentservice-6b76dfb449-n8mm2,boutique,/kubepods/burstable/podd9986049-5066-4a99-a156-0bc7b2391961,1780918065,0.0005976363618663826
cpu_rate,minikube,checkoutservice-75b9cd684f-vzdsz,boutique,/kubepods/burstable/pod5827d8c7-6a98-4352-9825-164648474ddc,1780918065,0.0009182612847541089
cpu_rate,minikube,frontend-694b9f76cd-z2pk6,boutique,/kubepods/burstable/podcf6049c2-3667-4622-87ba-b06efa553d48,1780918065,0.013283478244361989
cpu_rate,minikube,productcatalogservice-fb49fc9cc-wptz6,boutique,/kubepods/burstable/pode9d4586d-6739-497d-ae8d-4fd70972eea8,1780918065,0.006038510897921231
cpu_rate,minikube,loadgenerator-7694cd65db-bdz8c,boutique,/kubepods/burstable/pod38d6ef8e-d456-4bd4-95a0-ea6760631a9d,1780918065,0.003237014852798202
memory_working_set,minikube,kube-proxy-fshvh,kube-system,/kubepods/besteffort/pod2f4efb93-ee48-4c37-b1e1-6f2e54a917c7,1780918065,39563264.0
memory_working_set,minikube,monitoring-kube-state-metrics-868694bc4b-689cm,monitoring,/kubepods/besteffort/pod59c52cc8-67e3-4946-aac6-7ff0ef74285f,1780918065,38752256.0
